Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,104.69000244140625,105.23999786376953,103.61000061035156,104.30999755859375,92.1928939819336,1191200
2015-01-05,103.83000183105469,104.19000244140625,101.94000244140625,101.9800033569336,90.13359069824219,2073800
2015-01-06,101.69000244140625,101.7300033569336,97.77999877929688,98.93000030517578,87.43787384033203,3396100
2015-01-07,99.94000244140625,100.63999938964844,99.08000183105469,100.37999725341797,88.71943664550781,2315500
2015-01-08,101.45999908447266,103.16000366210938,101.37000274658203,102.62000274658203,90.6992416381836,1935500
2015-01-09,102.55999755859375,102.80000305175781,101.22000122070312,101.33000183105469,89.55908966064453,1784900
2015-01-12,101.61000061035156,101.75,99.51000213623047,100.76000213623047,89.05531311035156,2157200
2015-01-13,101.25,102.23999786376953,100.81999969482422,101.91999816894531,90.08055877685547,2083000
2015-01-14,100.2699966430664,101.41999816894531,99.94999694824219,101.33000183105469,89.55908966064453,1721300
2015-01-15,101.7300033569336,102.4000015258789,100.6500015258789,100.68000030517578,88.984619140625,1460000
2015-01-16,100.94000244140625,102.38999938964844,100.5199966430664,102.20999908447266,90.33684539794922,1754300
2015-01-20,102.98999786376953,103.4800033569336,101.37000274658203,102.55999755859375,90.64620971679688,1938000
2015-01-21,102.4000015258789,104.05000305175781,101.80000305175781,104.0,91.91893005371094,1716400
2015-01-22,104.75,106.44000244140625,104.27999877929688,106.37000274658203,94.01362609863281,2078700
2015-01-23,106.44999694824219,107.19000244140625,105.7699966430664,105.87999725341797,93.58055114746094,1749000
2015-01-26,106.01000213623047,107.05999755859375,105.41999816894531,107.0199966430664,94.58809661865234,1884600
2015-01-27,105.63999938964844,107.44000244140625,105.54000091552734,106.4800033569336,94.11085510253906,1462700
2015-01-28,106.95999908447266,106.95999908447266,103.54000091552734,103.58000183105469,91.54773712158203,1730500
2015-01-29,103.45999908447266,104.6500015258789,102.44999694824219,104.37999725341797,92.2547836303711,2048100
2015-01-30,103.0199966430664,104.63999938964844,103.0199966430664,103.7699966430664,91.71563720703125,2634500
2015-02-02,102.52999877929688,104.33999633789062,101.56999969482422,103.48999786376953,91.46817779541016,2059000
2015-02-03,103.91000366210938,106.13999938964844,103.79000091552734,106.08000183105469,93.75731658935547,1566400
2015-02-04,106.0,106.0,104.12999725341797,104.44000244140625,92.30778503417969,1384100
2015-02-05,105.12000274658203,106.69999694824219,104.63999938964844,106.37999725341797,94.02244567871094,1281700
2015-02-06,106.61000061035156,107.3499984741211,106.3499984741211,106.68000030517578,94.2876205444336,1052900
2015-02-09,106.58999633789062,107.44000244140625,106.54000091552734,107.23999786376953,94.7825698852539,1358500
2015-02-10,107.61000061035156,108.33999633789062,106.76000213623047,108.33000183105469,95.74592590332031,1305800
2015-02-11,108.25,109.80999755859375,107.87999725341797,109.30999755859375,96.61206817626953,1834700
2015-02-12,110.05000305175781,111.16000366210938,109.62000274658203,110.7699966430664,97.90249633789062,1585000
2015-02-13,111.0199966430664,112.0999984741211,110.62000274658203,111.62000274658203,98.65376281738281,1150200
2015-02-17,111.6500015258789,111.9800033569336,110.9000015258789,111.66999816894531,98.69795989990234,1029600
2015-02-18,111.31999969482422,111.56999969482422,110.68000030517578,111.55999755859375,98.6007080078125,1246900
2015-02-19,110.8499984741211,111.80000305175781,110.01000213623047,111.7699966430664,98.78631591796875,1323500
2015-02-20,111.7300033569336,112.56999969482422,110.91999816894531,112.52999877929688,99.45803833007812,2188100
2015-02-23,112.06999969482422,112.0999984741211,110.9800033569336,111.41000366210938,98.4681396484375,1481400
2015-02-24,111.2300033569336,113.37999725341797,110.37999725341797,113.0,99.87342834472656,2182500
2015-02-25,113.0,115.68000030517578,112.9000015258789,115.6500015258789,102.21562957763672,2135500
2015-02-26,115.31999969482422,116.72000122070312,114.5199966430664,116.1500015258789,102.65753173828125,1820600
2015-02-27,115.9800033569336,117.0,115.44999694824219,115.54000091552734,102.11839294433594,1612700
2015-03-02,115.5199966430664,116.02999877929688,114.75,115.95999908447266,102.48959350585938,1369800
2015-03-03,115.29000091552734,116.37000274658203,114.7300033569336,116.19000244140625,102.69287109375,1179100
2015-03-04,115.77999877929688,116.54000091552734,114.76000213623047,116.18000030517578,102.68405151367188,1681300
2015-03-05,116.73999786376953,116.88999938964844,115.70999908447266,116.7699966430664,103.20552062988281,1029600
2015-03-06,116.5,116.72000122070312,114.51000213623047,114.69000244140625,101.65444946289062,1360300
2015-03-09,114.69000244140625,116.2300033569336,114.51000213623047,115.87999725341797,102.70915985107422,1117400
